Type article_encoded,Mois,Année,Horizon,Code article_encoded,Code Fournisseur_encoded,Jour,Article_Fournisseur,Quantité_Predite_CB,Quantité_Réelle,Erreur_Absolue,Date commande,Type article
5,4,2023,60,603,33,17,CLEAN N58 VRAC                 - Société Nasr,2.3164422259188964,2.0000000000000004,0.3164422259188959,2023-04-17,Produit nettoyage
4,9,2023,7,77,27,11,Cuve crème pasteurisée-CF      - Société Ben salhi,1.4770031997128634,1.0,0.4770031997128634,2023-09-11,Produit matière première
2,5,2022,7,1777,214,6,garneture 125238BJ17           - Société Hasnaoui,2.4102364261654228,2.0000000000000004,0.41023642616542233,2022-05-06,Matériel
2,2,2023,7,2692,36,15,90240-0146/3123940-0000        - Société Gharbi,2.6090716504666807,2.0000000000000004,0.6090716504666802,2023-02-15,Matériel
3,2,2022,60,645,225,15,OPERCULE CREME FRAICHE DELICE  - Société Mabrouk,2.1368655832732997,2.0000000000000004,0.13686558327329923,2022-02-15,Produit emballage
2,8,2023,7,436,247,28,tube 40                        - Société Selmi,3.423631227498791,17.400000000000002,13.97636877250121,2023-08-28,Matériel
6,9,2022,7,438,501,15,traitement de deratisation     - Société Saber,1.5151409989089495,2.0000000000000004,0.48485900109105096,2022-09-15,Service
2,12,2022,7,2529,234,21,Batterie L5                    - Société Rached,3.838963725122815,2.0000000000000004,1.8389637251228144,2022-12-21,Matériel
3,7,2022,60,506,81,22,Tetra Pak StrawFix 100         - Société Belhadj,2.231080139098027,2.0000000000000004,0.23108013909802638,2022-07-22,Produit emballage
2,3,2023,7,3245,81,16,WASHER   1260852-0000          - Société Belhadj,2.8188985103487707,16.0,13.18110148965123,2023-03-16,Matériel
2,2,2023,7,3245,81,28,WASHER   1260852-0000          - Société Belhadj,2.9990552948221194,16.0,13.000944705177881,2023-02-28,Matériel
4,2,2023,7,662,33,21,Tissu blanc                    - Société Nasr,2.210621673704624,2.0000000000000004,0.21062167370462337,2023-02-21,Produit matière première
4,1,2022,7,673,169,19,ARÖME FRAISE MANEM0055580      - Société Salah,1.9037310568959094,2.0000000000000004,0.09626894310409106,2022-01-19,Produit matière première
6,6,2022,7,451,60,3,Fact N° 2021090006501045       - Société Ashour,1.1750917356673107,1.0,0.17509173566731073,2022-06-03,Service
6,9,2022,7,436,503,26,Réparation pont bascule        - Société Salma,1.2125816168342016,1.0,0.21258161683420163,2022-09-26,Service
6,4,2023,7,438,348,7,Réparation palettes            - Société Allah,1.8728581060918774,1.0,0.8728581060918774,2023-04-07,Service
2,2,2023,7,2766,36,15,ROULSKF6006-RS1321308-0106     - Société Gharbi,2.6560516131741316,3.999999999999999,1.3439483868258675,2023-02-15,Matériel
2,12,2023,7,2997,36,25,CAM 1144978-0000               - Société Gharbi,2.024395091250066,2.0000000000000004,0.024395091250065448,2023-12-25,Matériel
2,3,2022,7,2981,36,18,PHOTO.C 90458-0591/ 90601-9890 - Société Gharbi,1.7927713609098812,1.0,0.7927713609098812,2022-03-18,Matériel
6,1,2023,7,436,418,25,Intervention  variateur STORK  - Société Bouziane,1.431461036499781,1.0,0.43146103649978107,2023-01-25,Service
2,3,2022,7,436,505,26,Bande SF  PVC blanche 3140/100 - Société Ayachi,1.3678489138457337,1.0,0.3678489138457337,2022-03-26,Matériel
2,12,2024,7,247,21,24,Matériel Informatique Site     - Société Ben naser,1.7234319439886536,2.0000000000000004,0.2765680560113468,2024-12-24,Matériel
2,8,2023,7,456,247,2,DAB JET INOX 132M              - Société Selmi,2.7146532554550964,1.0,1.7146532554550964,2023-08-02,Matériel
2,5,2023,7,436,20,18,Chambre à air tracteur         - Société Ben hajji,3.382550942373274,1.0,2.382550942373274,2023-05-18,Matériel
2,4,2023,7,1334,36,5,ROULEMENT 6203 2RS C3          - Société Gharbi,6.41883513025312,10.000000000000002,3.581164869746882,2023-04-05,Matériel
7,2,2022,30,1526,36,9,FREON R404A                    - Société Gharbi,2.3504420464776032,3.0,0.6495579535223968,2022-02-09,Énergie/Carburant
2,4,2022,7,3586,36,29, QUICK COUPLING 90459-1430     - Société Gharbi,1.8372863513208015,2.0000000000000004,0.1627136486791989,2022-04-29,Matériel
6,1,2022,7,475,37,12,transfert CLN-ZOGHOUAN         - Société Ayad,2.226399664190132,5.999999999999999,3.773600335809867,2022-01-12,Service
2,12,2023,7,436,239,5,conductivimetre                - Société Toumi,2.256375955699276,1.0,1.256375955699276,2023-12-05,Matériel
2,10,2022,7,436,505,31,Raccord complet SMS 304L 63 3p - Société Ayachi,5.255169381966763,5.0,0.25516938196676264,2022-10-31,Matériel
2,12,2024,7,2444,45,24,6-164833606                    - Société Ben mongi,1.3986156775756338,2.0000000000000004,0.6013843224243667,2024-12-24,Matériel
7,8,2022,30,1540,36,10,FUEL LOURD N°2                 - Société Gharbi,2.187974922675176,2.0000000000000004,0.18797492267517546,2022-08-10,Énergie/Carburant
2,2,2023,7,3034,36,27,V-RINGS90091-0138 RV           - Société Gharbi,2.193679268614998,2.0000000000000004,0.19367926861499773,2023-02-27,Matériel
6,10,2023,7,448,428,5,Fact N° 32/2023                - Société Mehdi,1.2637387116690872,1.0,0.26373871166908724,2023-10-05,Service
2,5,2023,7,102,27,12,Echangeur plaques groupe NH3-2 - Société Ben salhi,1.145803276121557,1.0,0.14580327612155708,2023-05-12,Matériel
6,11,2024,7,428,13,15,TRANSPORT CREME 400            - Société Ben amri,1.9267799900224656,5.999999999999999,4.0732200099775335,2024-11-15,Service
6,4,2023,7,437,128,4,FLOTTE AUTOMOBILES 2023        - Société Ben moussa,1.397304276383768,1.0,0.397304276383768,2023-04-04,Service
2,7,2023,7,456,25,10,"robinet de mano D1/2""          - Société Cherif",1.7192952285099343,1.0,0.7192952285099343,2023-07-10,Matériel
2,6,2022,7,2562,33,17,"JOINT   35,4*46,8*4            - Société Nasr",1.9208644113088238,2.0000000000000004,0.07913558869117665,2022-06-17,Matériel
0,9,2022,30,595,110,27,NK CARTRIDGE 2BK009I           - Société Masmoudi,2.704587391766054,12.0,9.295412608233946,2022-09-27,Fourniture de bureau
2,3,2024,7,459,26,8,MICRO ONDE 900W 25L            - Société Ben Mabrouk,2.7029940205815,1.0,1.7029940205815,2024-03-08,Matériel
2,2,2023,7,2271,81,27,O-ring	6-4723137042            - Société Belhadj,2.3253022630147293,2.0000000000000004,0.32530226301472887,2023-02-27,Matériel
2,3,2023,7,2644,81,16,FLEX 1110938-0000/3187897-0000 - Société Belhadj,2.1565084946185746,2.0000000000000004,0.1565084946185742,2023-03-16,Matériel
2,5,2023,7,456,24,9,manche violet 29628            - Société Khalifa,2.455167366475639,2.0000000000000004,0.4551673664756386,2023-05-09,Matériel
2,1,2023,7,2664,81,17,90100-0072                     - Société Belhadj,2.2928094362145424,2.0000000000000004,0.2928094362145419,2023-01-17,Matériel
2,2,2023,7,3476,36,15,palier 90603-2938              - Société Gharbi,1.8185531339135155,3.0,1.1814468660864845,2023-02-15,Matériel
2,2,2023,7,3691,81,24,"Lock washer, Metal 315410-0103 - Société Belhadj",2.847788605607195,5.0,2.152211394392805,2023-02-24,Matériel
2,6,2022,7,3216,81,20,DISTANCE  1030829-0000         - Société Belhadj,1.787745199485233,1.0,0.7877451994852329,2022-06-20,Matériel
2,8,2022,7,438,190,3,resistance compression BCT     - Société Zidi,2.490698292530703,10.000000000000002,7.509301707469299,2022-08-03,Matériel
6,5,2023,7,436,148,24,lnstallation d'une caméra lP   - Société Massoudi,1.749061769682061,1.0,0.749061769682061,2023-05-24,Service
4,11,2024,7,459,6,26,Achat cotton                   - Société Ben nasro,6.358692893879725,12.0,5.641307106120275,2024-11-26,Produit matière première
2,2,2023,7,2677,36,15,CERCLIPS90141-0015             - Société Gharbi,2.6090716504666807,8.000000000000002,5.390928349533321,2023-02-15,Matériel
4,2,2022,7,282,345,8,Prestation Dr Alouen           - Société Sahnoun,1.2897241751706887,3.0,1.7102758248293113,2022-02-08,Produit matière première
6,11,2024,7,446,14,12,Transports sur Ventes BOUCHARA - Société Ben laabidi,3.9103712663133425,3.999999999999999,0.08962873368665658,2024-11-12,Service
2,3,2022,7,4227,81,21,Bushing321133-0180             - Société Belhadj,3.218326063387223,3.999999999999999,0.7816739366127763,2022-03-21,Matériel
2,2,2022,7,1565,36,10,"ELECTRODE TUNGSTENEDIA 2,4     - Société Gharbi",3.4918908669924003,2.0000000000000004,1.4918908669923998,2022-02-10,Matériel
2,2,2023,7,3356,36,15,SPACER  2744234-0000           - Société Gharbi,1.703692663579174,2.0000000000000004,0.2963073364208264,2023-02-15,Matériel
5,8,2023,60,603,107,18,CLEAN N58 VRAC                 - Société Ayed,2.3903334030838783,2.0000000000000004,0.3903334030838779,2023-08-18,Produit nettoyage
4,1,2023,7,1577,439,19,COLLE POUR ECHANGEUR APLAQUES  - Société Ben karoui,3.4868334779332253,3.0,0.4868334779332253,2023-01-19,Produit matière première
2,3,2022,7,2663,36,18,CARTE 90100-0042/90604-2455    - Société Gharbi,2.271937908376582,3.999999999999999,1.7280620916234173,2022-03-18,Matériel
3,10,2023,60,510,298,20,CARTON INTERCALAIRE KRAFT 250G - Société Ali,1.6636347406471264,2.0000000000000004,0.3363652593528741,2023-10-20,Produit emballage
2,10,2022,7,456,97,29,rouleaux de balisage chantier  - Société Amal,2.1706574447470772,10.000000000000002,7.829342555252925,2022-10-29,Matériel
4,10,2023,7,694,169,26,CAPCOLORS RED ID WSS           - Société Salah,1.9403083761166138,2.0000000000000004,0.05969162388338667,2023-10-26,Produit matière première
6,1,2023,7,2163,36,3,Spare part kit6-99041638       - Société Gharbi,2.248689143518344,2.0000000000000004,0.2486891435183436,2023-01-03,Service
2,2,2023,7,2902,81,27,BALL BEARING1484447-0000       - Société Belhadj,2.2833558004857477,1.0,1.2833558004857477,2023-02-27,Matériel
6,12,2023,7,448,10,14,Fact Octobre garde national    - Société Ben moncef,1.0235578192631616,1.0,0.023557819263161583,2023-12-14,Service
7,2,2023,30,429,264,10,Carburants                     - Société Ahmed,1.5597668660569886,2.0000000000000004,0.4402331339430119,2023-02-10,Énergie/Carburant
7,1,2023,30,429,44,17,SUPER SP                       - Société Ammar,0.33980136356828433,0.0076,0.33220136356828434,2023-01-17,Énergie/Carburant
2,9,2023,7,276,27,11,Oxymètre en ligne              - Société Ben salhi,1.344898512846799,1.0,0.34489851284679895,2023-09-11,Matériel
6,1,2023,7,2040,81,23,RV 6-9611920042                - Société Belhadj,1.8273883457617996,3.999999999999999,2.1726116542381995,2023-01-23,Service
2,4,2024,7,552,32,22,BLANCO                         - Société Maher,2.679133767499983,2.0000000000000004,0.6791337674999824,2024-04-22,Matériel
3,12,2022,60,661,281,1,Etiquettes MAT 90 mm*182mm M76 - Société Benjelloun,1.6610361121550992,2.0000000000000004,0.3389638878449013,2022-12-01,Produit emballage
2,9,2023,7,1717,36,19,JOINT de  PALIERBS 1147V       - Société Gharbi,2.5857812503267805,3.999999999999999,1.4142187496732186,2023-09-19,Matériel
3,7,2023,60,658,162,10,POT CREME FRAICHE  145 ML      - Société Soltani,2.2630370733240643,2.0000000000000004,0.2630370733240639,2023-07-10,Produit emballage
2,1,2023,7,3117,36,20,90459-3818                     - Société Gharbi,1.646599285322072,1.0,0.6465992853220719,2023-01-20,Matériel
2,4,2022,7,2692,36,29,90240-0146/3123940-0000        - Société Gharbi,2.4792785474231773,5.0,2.5207214525768227,2022-04-29,Matériel
6,5,2022,7,451,32,23,Fact N° 2021080005813281       - Société Maher,0.8938447265691725,1.0,0.10615527343082753,2022-05-23,Service
5,12,2022,60,535,110,29,SOLVANT WL 200 WASHBATCH175    - Société Masmoudi,1.570057660705594,2.0000000000000004,0.4299423392944064,2022-12-29,Produit nettoyage
6,10,2024,7,438,25,10,ENTRETIEN REPARATION ROOF TOP  - Société Cherif,1.1622769858206619,2.0000000000000004,0.8377230141793386,2024-10-10,Service
2,2,2023,7,3738,81,7,Profile cylinder 344368-3050   - Société Belhadj,1.8179153639570829,2.0000000000000004,0.18208463604291758,2023-02-07,Matériel
6,2,2023,7,436,25,17,Confection flexible adoucisseu - Société Cherif,1.3441968068862766,1.0,0.34419680688627663,2023-02-17,Service
2,2,2023,7,2580,81,28,CALE 1037254-0000              - Société Belhadj,2.1184868001225494,8.000000000000002,5.881513199877452,2023-02-28,Matériel
2,6,2022,7,2741,36,13,COURROIE GT3  550MGT           - Société Gharbi,2.1842844404412483,1.0,1.1842844404412483,2022-06-13,Matériel
6,12,2024,7,437,61,26,Flotte automobiles : liquidati - Société Ben ayachi,1.3385348476379972,1.0,0.33853484763799724,2024-12-26,Service
2,10,2022,7,2478,36,18,GALET  ROUE 85x110x115x25      - Société Gharbi,3.3333915930822284,5.999999999999999,2.6666084069177707,2022-10-18,Matériel
2,3,2023,7,3160,81,16,JOINT 12.3X2.4927421-0002      - Société Belhadj,1.5949427286186504,2.0000000000000004,0.40505727138135006,2023-03-16,Matériel
2,1,2023,7,2142,81,5,JOINT AMORTISSEUR              - Société Belhadj,2.691269838240793,3.0,0.3087301617592071,2023-01-05,Matériel
6,6,2022,7,438,505,30,Etalonnage thermo réacteur     - Société Ayachi,1.647569049992316,1.0,0.6475690499923159,2022-06-30,Service
2,12,2022,7,2529,36,6,Batterie L5                    - Société Gharbi,2.3413082556149587,2.0000000000000004,0.34130825561495826,2022-12-06,Matériel
6,7,2022,7,438,326,4,Etalonnage manométre           - Société Amin,1.509869544035479,2.0000000000000004,0.4901304559645214,2022-07-04,Service
2,12,2022,7,4102,81,13,METERING PUMP 90459-7143       - Société Belhadj,1.987340452555105,1.0,0.987340452555105,2022-12-13,Matériel
4,11,2023,7,440,6,29,biafine                        - Société Ben nasro,5.88408724272634,5.0,0.8840872427263404,2023-11-29,Produit matière première
6,12,2023,7,446,328,7,Transports sur Ventes          - Société Hamza,1.4265228959939513,1.0,0.4265228959939513,2023-12-07,Service
2,1,2023,7,3485,36,17,ANNEAU 927421-0004             - Société Gharbi,1.9158349533194574,1.0,0.9158349533194574,2023-01-17,Matériel
2,2,2023,7,2702,81,24,90277-0324                     - Société Belhadj,2.1617398184217453,1.0,1.1617398184217453,2023-02-24,Matériel
2,1,2023,7,2132,81,5,KIT  6-3180121903 RV           - Société Belhadj,2.5482839629318352,2.0000000000000004,0.5482839629318348,2023-01-05,Matériel
6,10,2022,7,2027,36,27,KIT JOINT PFAVDCID.637070921   - Société Gharbi,2.065946339077591,2.0000000000000004,0.06594633907759073,2022-10-27,Service
4,7,2023,7,459,7,17,Reactifs chlorure              - Société Ben benour,1.280193913759884,1.0,0.2801939137598839,2023-07-17,Produit matière première
7,2,2023,30,429,44,10,Carburants                     - Société Ammar,1.3817570471252418,2.0000000000000004,0.6182429528747586,2023-02-10,Énergie/Carburant
2,4,2022,7,913,334,20,TUB-POLYAMIDE SEMI RIG DIA 12  - Société Basbas,2.818682752465632,2.0000000000000004,0.8186827524656315,2022-04-20,Matériel
2,2,2023,7,2882,81,27,FLANGE BUSHING90458-1404       - Société Belhadj,4.656780484272211,16.0,11.343219515727789,2023-02-27,Matériel
4,10,2022,7,1529,331,31,HUILE SUPER 700 / 15 W40       - Société Fathallah,2.92046659670183,2.0000000000000004,0.9204665967018295,2022-10-31,Produit matière première
2,4,2022,7,3287,36,15,BUSE  D/INJECTION90439-0155    - Société Gharbi,3.2843362781489915,14.0,10.715663721851008,2022-04-15,Matériel
2,2,2023,7,2581,36,15,RESSORT RAPPEL COUTEAUSYSTEME  - Société Gharbi,1.933575129581258,2.0000000000000004,0.06642487041874245,2023-02-15,Matériel
2,10,2022,7,2876,81,27,SCREW 312155-0327              - Société Belhadj,2.566325769247494,5.0,2.433674230752506,2022-10-27,Matériel
6,1,2022,7,481,32,24,Ayedi Wahiba Restau            - Société Maher,1.0825423165263794,1.0,0.08254231652637944,2022-01-24,Service
2,7,2024,7,3972,36,5,Shaft 2773510-0000             - Société Gharbi,2.762033798046748,3.999999999999999,1.2379662019532511,2024-07-05,Matériel
7,10,2022,30,429,264,29,SUPER SP                       - Société Ahmed,0.884918304475822,0.007490000000000002,0.877428304475822,2022-10-29,Énergie/Carburant
2,4,2022,7,2103,81,22,Simpling valve 6-3135000321    - Société Belhadj,2.0946328929370197,1.0,1.0946328929370197,2022-04-22,Matériel
6,3,2023,7,438,142,2,Etude et prestation de service - Société Hussein,1.7092140245560046,1.0,0.7092140245560046,2023-03-02,Service
2,1,2022,7,1142,36,5,PRESSE ETOUPE DIA 13           - Société Gharbi,4.100888820214695,2.0000000000000004,2.1008888202146943,2022-01-05,Matériel
2,2,2022,7,272,502,28,ordinateur portable            - Société Saoudi,1.3223532304385048,1.0,0.32235323043850483,2022-02-28,Matériel
6,4,2023,7,436,156,27,Confection piéces-18/4/23      - Société Khalifa,1.945544567800809,1.0,0.945544567800809,2023-04-27,Service
2,1,2023,7,3726,36,20,Gasket.40MP2Silicon342850-0305 - Société Gharbi,5.838328522416988,5.0,0.8383285224169876,2023-01-20,Matériel
2,10,2022,7,456,311,27,Main circuit board assembly    - Société Kamel,2.4297345188191475,1.0,1.4297345188191475,2022-10-27,Matériel
2,2,2023,7,2581,36,15,RESSORT RAPPEL COUTEAUSYSTEME  - Société Gharbi,1.933575129581258,2.0000000000000004,0.06642487041874245,2023-02-15,Matériel
2,6,2023,7,529,33,15,TABLIER PVC LONG 125/75 56180  - Société Nasr,2.7031424337013283,2.0000000000000004,0.7031424337013279,2023-06-15,Matériel
2,2,2023,7,3657,36,15,Shaft 2847932-0000             - Société Gharbi,3.8183857065844515,3.999999999999999,0.18161429341554758,2023-02-15,Matériel
2,9,2022,7,2216,36,9,Oring 6-4722904234             - Société Gharbi,2.569454804816625,5.0,2.430545195183375,2022-09-09,Matériel
2,7,2023,7,436,25,18,Collier de serrage 60/63       - Société Cherif,2.170757692518225,3.999999999999999,1.829242307481774,2023-07-18,Matériel
6,9,2022,7,439,30,8,Analyses des pathogenes        - Société Obaid,3.91837118922641,10.000000000000002,6.081628810773592,2022-09-08,Service
7,11,2022,30,429,264,28,GASOIL                         - Société Ahmed,1.042254892257108,0.005000000000000001,1.037254892257108,2022-11-28,Énergie/Carburant
2,4,2023,7,2809,36,18,2506940-0000                   - Société Gharbi,2.383229832663377,1.0,1.383229832663377,2023-04-18,Matériel
6,12,2023,7,436,25,4,Réparation échangeur STORK     - Société Cherif,1.1354622014687634,1.0,0.13546220146876342,2023-12-04,Service
4,8,2023,7,440,6,4,alcool                         - Société Ben nasro,4.314738540038398,10.000000000000002,5.685261459961604,2023-08-04,Produit matière première
