N°commande,Code article,Article ,Type article,Quantité,UM,Date commande,Date réception,conformité,Code Fournisseur,Nom Fournisseur,adresse,Coût unitaire,Taux de conformité (%),Nombre de commandes,Respect_délais,Taux de Respect (%),Score,Catégorie,Mois,Année
23000044,P9911032                 ,"GASKETS 48,5*55,5*3,7 MM      ",Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,12103.0,72.14353163361662,8472,1,99.9409820585458,6.884135961734216,Moyen,1,2023
23000044,P9911033                 ,"GASKETS 73,9*80,9*3,7         ",Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kasserine,28249.0,72.14353163361662,8472,1,99.9409820585458,6.884041523561214,Moyen,1,2023
23000044,P9912400                 ,GARNITURE 466042-0000 RV      ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ben Arous,339350.0,72.14353163361662,8472,1,99.9409820585458,6.883976620703827,Moyen,1,2023
23000044,P9912975                 ,PLAIN  BEARING532349-0000 RV  ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,342700.0,72.14353163361662,8472,1,99.9409820585458,6.883976563092179,Moyen,1,2023
23000044,P9911039                 ,JOINT 539212-0000             ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Manouba,43540.0,72.14353163361662,8472,1,99.9409820585458,6.884016660818682,Moyen,1,2023
23000044,P9912071                 ,90143-0014                    ,Matériel,1.0,MT,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,68814.0,72.14353163361662,8472,1,99.9409820585458,6.883999790531976,Moyen,1,2023
23000044,P9912970                 ,SHAFT752186-0005 RV           ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Bizerte,32957.5,72.14353163361662,8472,1,99.9409820585458,6.884031409474325,Moyen,1,2023
23000044,P9911189                 ,AXE 752186-0014               ,Matériel,6.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Mahdia,52919.333333333336,72.14353163361662,8472,1,99.9409820585458,6.884008519757925,Moyen,1,2023
23000044,P9912971                 ,SHAFT  752186-0019 RV         ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Mahdia,35122.5,72.14353163361662,8472,1,99.9409820585458,6.8840276690345,Moyen,1,2023
23000044,P9912570                 ,ROLLER 90083-0052             ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tozeur,12166.0,72.14353163361662,8472,1,99.9409820585458,6.884135106159146,Moyen,1,2023
23000044,P9912571                 ,SHAFT 90083-0053              ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,3012.5,72.14353163361662,8472,1,99.9409820585458,6.884634407207226,Moyen,1,2023
23000044,P9912944                 ,V-RINGS90091-0138 RV          ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,7116.5,72.14353163361662,8472,1,99.9409820585458,6.884251724642309,Moyen,1,2023
23000044,P9911005                 ,JOINT AVEC SUPPORT            ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,15461.0,72.14353163361662,8472,1,99.9409820585458,6.884100076473692,Moyen,1,2023
23000044,P9912935                 ,RADIAL  SEAL90091-0297 RV     ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gabès,69005.33333333333,72.14353163361662,8472,1,99.9409820585458,6.883999709948022,Moyen,1,2023
23000044,P9913165                 ,Radial seal90091-0298         ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Mahdia,12709.0,72.14353163361662,8472,1,99.9409820585458,6.884128083513311,Moyen,1,2023
23000044,P9912034                 ,PARAHUIL20 X 32 X 790091-0302 ,Matériel,2.0,PI,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Manouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9912035                 ,parahuile 90091-0322/25*42*7  ,Matériel,2.0,PI,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Jendouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9911197                 ,JOINT 90091-0359 RV           ,Matériel,8.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tozeur,11785.0,72.14353163361662,8472,1,99.9409820585458,6.884140419956967,Moyen,1,2023
23000044,P9911198                 ,JOINT 90091-0360 RV           ,Matériel,8.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,5888.0,72.14353163361662,8472,1,99.9409820585458,6.884310343334693,Moyen,1,2023
23000044,P9912036                 ,JOINT  90091-0361 RV          ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Nabeul,78112.75,72.14353163361662,8472,1,99.9409820585458,6.883996330787968,Moyen,1,2023
23000044,P9911201                 ,BAGUE 90091-0362 RV           ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tataouine,60867.25,72.14353163361662,8472,1,99.9409820585458,6.8840035849538594,Moyen,1,2023
23000044,P9911202                 ,JOINT 90091-0364 RV           ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,31418.0,72.14353163361662,8472,1,99.9409820585458,6.884034382850743,Moyen,1,2023
23000044,P9911203                 ,JOINT 90091-0366 RV           ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gabès,27489.5,72.14353163361662,8472,1,99.9409820585458,6.884043479506414,Moyen,1,2023
23000044,P9911199                 ,JOINT 90091-0368 RV           ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Nabeul,22797.5,72.14353163361662,8472,1,99.9409820585458,6.884058452170669,Moyen,1,2023
23000044,P9914297                 ,90091-0380                    ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Manouba,24308.0,72.14353163361662,8472,1,99.9409820585458,6.884053001155914,Moyen,1,2023
23000044,P9912915                 ,BEARINGSEAL  90091-0408RV     ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,30891.0,72.14353163361662,8472,1,99.9409820585458,6.884035468781732,Moyen,1,2023
23000044,P9912408                 ,BAGUE D'ETANCHEITE90091-0412  ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,279358.5,72.14353163361662,8472,1,99.9409820585458,6.883977886334928,Moyen,1,2023
23000044,P9912581                 ,RADIAL SEAL 90091-0416        ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,24325.0,72.14353163361662,8472,1,99.9409820585458,6.884052943659452,Moyen,1,2023
23000044,P9911200                 ,JOINT DE PISTON90091-0428 RV  ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,10984.75,72.14353163361662,8472,1,99.9409820585458,6.88415278112557,Moyen,1,2023
23000044,P9912943                 ,RADIAL  SEAL90091-0436 RV     ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,28883.5,72.14353163361662,8472,1,99.9409820585458,6.884039968389618,Moyen,1,2023
23000044,P9912049                 ,ROTULED'ARTICULATION90115-0102,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,60579.0,72.14353163361662,8472,1,99.9409820585458,6.884003741297143,Moyen,1,2023
23000044,P9912050                 ,ROTULED'ARTICULATION90115-0103,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Jendouba,64209.5,72.14353163361662,8472,1,99.9409820585458,6.8840018746547855,Moyen,1,2023
23000044,P9912052                 ,ROTULE D'ARTICULATION         ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ben Arous,79154.33333333333,72.14353163361662,8472,1,99.9409820585458,6.883995993876071,Moyen,1,2023
23000044,P9913878                 ,HOSE CLIP 6-10 mm 90132-0021  ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Béja,5924.5,72.14353163361662,8472,1,99.9409820585458,6.8843082513605935,Moyen,1,2023
23000044,P9912069                 ,CERCLIPS90141-0015            ,Matériel,16.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tataouine,1341.0,72.14353163361662,8472,1,99.9409820585458,6.88546104006676,Moyen,1,2023
23000044,P9914641                 ,ANNEAU 90141-0019             ,Matériel,1.0,PQ,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,42680.0,72.14353163361662,8472,1,99.9409820585458,6.884017586359255,Moyen,1,2023
23000044,P9912966                 ,SNAP  RING  B1690141-0022 RV  ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Jendouba,2641.75,72.14353163361662,8472,1,99.9409820585458,6.8847275145383655,Moyen,1,2023
23000044,P9913459                 ,CIRCLIPS     90141-0029       ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Mahares,3822.0,72.14353163361662,8472,1,99.9409820585458,6.884493876460179,Moyen,1,2023
23000044,P9912729                 ,FLEXIBLE90166-0101            ,Matériel,1.0,MT,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Bizerte,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9912730                 ,FLEXIBLE 90166-0161           ,Matériel,2.0,MT,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,62166.0,72.14353163361662,8472,1,99.9409820585458,6.884002898510307,Moyen,1,2023
23000044,P9915330                 ,Pressure Reducing.V 90201-0135,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Siliana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9911010                 ,JOINT   90207-0363            ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Béja,76722.0,72.14353163361662,8472,1,99.9409820585458,6.883996794903391,Moyen,1,2023
23000044,P9911011                 ,GASKET 90207-0365             ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,21649.0,72.14353163361662,8472,1,99.9409820585458,6.884063105853925,Moyen,1,2023
23000044,P9912914                 ,BALL  BEARING 90214-0229RV    ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,113894.0,72.14353163361662,8472,1,99.9409820585458,6.883988287134402,Moyen,1,2023
23000044,P9912094                 ,90239-0492                    ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,29296.333333333332,72.14353163361662,8472,1,99.9409820585458,6.884038992699727,Moyen,1,2023
23000044,P9912099                 ,90240-0223                    ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,20611.5,72.14353163361662,8472,1,99.9409820585458,6.88406775560316,Moyen,1,2023
23000044,P9912100                 ,90240-0224                    ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Béja,8460.5,72.14353163361662,8472,1,99.9409820585458,6.884207091811786,Moyen,1,2023
23000044,P9912643                 ,JOINT 90242-0093              ,Matériel,2.0,MT,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,17144.0,72.14353163361662,8472,1,99.9409820585458,6.884087379186194,Moyen,1,2023
23000044,P9912911                 ,O-RING    90242-0271 RV       ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,5964.0,72.14353163361662,8472,1,99.9409820585458,6.884306016287961,Moyen,1,2023
23000044,P9912106                 ,FILTRE/900-05-BK90277-0045 RV ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,63108.5,72.14353163361662,8472,1,99.9409820585458,6.884002418050894,Moyen,1,2023
23000044,P9912107                 ,FILTRE  /9933-05-10190        ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,109500.5,72.14353163361662,8472,1,99.9409820585458,6.88398899169102,Moyen,1,2023
23000044,P9912882                 ,FILTRE 90277-0355             ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tozeur,1535726.0,72.14353163361662,8472,1,99.9409820585458,6.883972029415837,Moyen,1,2023
23000044,P9912438                 ,FILTRE INSERT 90277-0406      ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Zaghouan,52293.0,72.14353163361662,8472,1,99.9409820585458,6.884008972406427,Moyen,1,2023
23000044,P9913142                 ,Tension spring90335-0091      ,Matériel,1.0,PI,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Bizerte,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9911162                 ,CARTOUCHE DEIONISATEUR        ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Nabeul,509312.0,72.14353163361662,8472,1,99.9409820585458,6.883974653959374,Moyen,1,2023
23000044,P9911038                 ,FILTRE  25 UM90415-0357       ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,35254.0,72.14353163361662,8472,1,99.9409820585458,6.884027456642946,Moyen,1,2023
23000044,P9915334                 ,Flow-restrictor 90457-0020    ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Tataouine,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915018                 ,Joint 90457-0134              ,Matériel,4.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,5978.75,72.14353163361662,8472,1,99.9409820585458,6.884305189244103,Moyen,1,2023
23000044,P9912404                 ,ANNEAU 90458-0639 RV          ,Matériel,6.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tozeur,168036.66666666666,72.14353163361662,8472,1,99.9409820585458,6.883982629194417,Moyen,1,2023
23000044,P9912532                 ,FLANGE BUSHING90458-1404      ,Matériel,16.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gabès,4661.0,72.14353163361662,8472,1,99.9409820585458,6.884399727530038,Moyen,1,2023
23000044,P9912960                 ,DIAPHRAGME90458-1541          ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Nabeul,929085.0,72.14353163361662,8472,1,99.9409820585458,6.88397287975429,Moyen,1,2023
23000044,P9912445                 ,ROULW 6202-2RS2/C3 90458-1704 ,Matériel,9.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Manouba,89269.44444444444,72.14353163361662,8472,1,99.9409820585458,6.883993130932591,Moyen,1,2023
23000044,P9912683                 ,CARTOUCHE FILTRE90458-1893    ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ben Arous,241132.0,72.14353163361662,8472,1,99.9409820585458,6.88397902127894,Moyen,1,2023
23000044,P9911169                 ,JOINT 90458-1941              ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,3749.0,72.14353163361662,8472,1,99.9409820585458,6.884504060434371,Moyen,1,2023
23000044,P9911170                 ,JOINT 90458-1943              ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,22641.0,72.14353163361662,8472,1,99.9409820585458,6.884059058520523,Moyen,1,2023
23000044,P9913069                 ,90458-2071                    ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sfax,2966.5,72.14353163361662,8472,1,99.9409820585458,6.884644695087559,Moyen,1,2023
23000044,P9913871                 ,SPROCKET 90459-1116           ,Matériel,10.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,124140.7,72.14353163361662,8472,1,99.9409820585458,6.883986837723012,Moyen,1,2023
23000044,p9913054                 ,"Oring 114,02*1,78MM90459-1627 ",Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Ben Arous,11248.0,72.14353163361662,8472,1,99.9409820585458,6.88414852068269,Moyen,1,2023
23000044,p9913056                 ,Var Lip30*40*7MM90459-1650    ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tataouine,148243.0,72.14353163361662,8472,1,99.9409820585458,6.883984218372186,Moyen,1,2023
23000044,P9912437                 ,COURROIE 90459-2198           ,Matériel,1.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gabès,118391.0,72.14353163361662,8472,1,99.9409820585458,6.88398762013435,Moyen,1,2023
23000044,P9912200                 ,90459-3246                    ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,244817.66666666666,72.14353163361662,8472,1,99.9409820585458,6.883978896412746,Moyen,1,2023
23000044,P9912212                 ,VERIN FESTO DSNU12-100-P-A    ,Matériel,3.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Siliana,185877.0,72.14353163361662,8472,1,99.9409820585458,6.883981486846677,Moyen,1,2023
23000044,p9913063                 ,Piston seal90459-6019         ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Monastir,53295.0,72.14353163361662,8472,1,99.9409820585458,6.884008253369426,Moyen,1,2023
23000044,P9912418                 ,SEAL   90091-0365 RV90459-6023,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kairouan,34135.5,72.14353163361662,8472,1,99.9409820585458,6.8840293154155985,Moyen,1,2023
23000044,p9913064                 ,Wear ring90459-6026           ,Matériel,4.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,39076.25,72.14353163361662,8472,1,99.9409820585458,6.884021907775216,Moyen,1,2023
23000044,P9915353                 ,Sleeve.15x21x20m90600-3677    ,Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Béja,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9914160                 ,PURGEUR90187-0105/90600-6015  ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Medenine,43474.5,72.14353163361662,8472,1,99.9409820585458,6.884016730022223,Moyen,1,2023
23000044,P9915363                 ,Gasket EPDM3820075 90602-7467 ,Matériel,2.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Manouba,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915364                 ,Ball bearing.5x16x5m90603-2329,Matériel,4.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Ariana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915366                 ,Self-aligning bear 90603-2399 ,Matériel,4.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Ariana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9914785                 ,palier 90603-2938             ,Matériel,3.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Kébili,25039.666666666668,72.14353163361662,8472,1,99.9409820585458,6.884050597179044,Moyen,1,2023
23000044,P9912895                 ,BALL  BEARING                 ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Tunis,34680.0,72.14353163361662,8472,1,99.9409820585458,6.884028395565038,Moyen,1,2023
23000044,P9911165                 ,ROUL 90214-0112/90603-3539    ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Gafsa,55937.5,72.14353163361662,8472,1,99.9409820585458,6.884006480651812,Moyen,1,2023
23000044,P9912612                 ,ROUL 90214-0105/90603-4530    ,Matériel,2.0,PI,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Sidi Bouzid,106315.5,72.14353163361662,8472,1,99.9409820585458,6.883989538856503,Moyen,1,2023
23000044,P9915073                 ,90606-2726                    ,Matériel,1.0,PC,2023-01-17,2023-01-25,1,5005182,Société Gharbi,Siliana,171945.0,72.14353163361662,8472,1,99.9409820585458,6.883982358659782,Moyen,1,2023
23000044,P9915374                 ,"O-ring, 85x3.20mNBR 90606-4996",Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Mahares,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
23000044,P9915375                 ,"Module, Service 90606-6886    ",Matériel,1.0,PC,2023-01-17,2023-01-21,0,5005182,Société Gharbi,Ariana,0.0,72.14353163361662,8472,1,99.9409820585458,8.883970727101037,Très Fiable,1,2023
